!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 21 01:14:50 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+2.43000000000e+003, +6.70347423145e+002, +8.57901037328e+001, +4.37865180110e-002, +4.92105090933e+001
+2.44000000000e+003, +6.73232231708e+002, +8.58071887224e+001, +4.37956853416e-002, +4.92220730084e+001
+2.45000000000e+003, +6.75675393630e+002, +8.57965305340e+001, +4.37746156903e-002, +4.95260522859e+001
+2.46000000000e+003, +6.78270005877e+002, +8.57655218849e+001, +4.37623353327e-002, +5.00823207437e+001
+2.47000000000e+003, +6.81177829333e+002, +8.57444672045e+001, +4.37708207035e-002, +5.05466576491e+001
+2.48000000000e+003, +6.83649562498e+002, +8.57283092943e+001, +4.37515926973e-002, +5.09223336849e+001
+2.49000000000e+003, +6.86543485571e+002, +8.57267241614e+001, +4.37602519564e-002, +5.11568314755e+001
+2.50000000000e+003, +6.89321619628e+002, +8.57200791893e+001, +4.37612012510e-002, +5.14435628772e+001
+2.51000000000e+003, +6.91791335376e+002, +8.57110790526e+001, +4.37425029473e-002, +5.17362402423e+001
+2.52000000000e+003, +6.94643810129e+002, +8.56853263649e+001, +4.37470909361e-002, +5.22609065396e+001
+2.53000000000e+003, +6.97266212040e+002, +8.56839001134e+001, +4.37385955171e-002, +5.24755082944e+001
+2.54000000000e+003, +7.00160753238e+002, +8.56319284243e+001, +4.37442393267e-002, +5.33266252544e+001
+2.55000000000e+003, +7.03043610104e+002, +8.56297388950e+001, +4.37519726844e-002, +5.35729818216e+001
+2.56000000000e+003, +7.05333924047e+002, +8.56353388454e+001, +4.37233675045e-002, +5.36787697523e+001
+2.57000000000e+003, +7.08044702118e+002, +8.56130242062e+001, +4.37193209099e-002, +5.41600249921e+001
+2.58000000000e+003, +7.10865622952e+002, +8.55951074637e+001, +4.37223221375e-002, +5.45974420522e+001
+2.59000000000e+003, +7.13613312875e+002, +8.55594291206e+001, +4.37197505768e-002, +5.52515231151e+001
+2.60000000000e+003, +7.16186691383e+002, +8.55856750307e+001, +4.37102004584e-002, +5.51236769466e+001
+2.61000000000e+003, +7.18955575743e+002, +8.55590192812e+001, +4.37094965020e-002, +5.56702751943e+001
+2.62000000000e+003, +7.21472163835e+002, +8.55381344109e+001, +4.36938405465e-002, +5.61273303631e+001
+2.63000000000e+003, +7.23958819801e+002, +8.55564213838e+001, +4.36788142498e-002, +5.60904141621e+001
+2.64000000000e+003, +7.26720359787e+002, +8.55143403995e+001, +4.36768410910e-002, +5.68364923997e+001
+2.65000000000e+003, +7.29751125798e+002, +8.54938950308e+001, +4.36922625054e-002, +5.73331297200e+001
+2.66000000000e+003, +7.32309939787e+002, +8.54974970285e+001, +4.36808496801e-002, +5.74882680243e+001
+2.67000000000e+003, +7.35095584835e+002, +8.54812578118e+001, +4.36818102349e-002, +5.79146497581e+001
+2.68000000000e+003, +7.37681797640e+002, +8.54942647936e+001, +4.36727086838e-002, +5.79514595079e+001
+2.69000000000e+003, +7.40596330791e+002, +8.54639763063e+001, +4.36804374135e-002, +5.85707081553e+001
+2.70000000000e+003, +7.43436504259e+002, +8.54388491364e+001, +4.36840271594e-002, +5.91203343373e+001
+2.71000000000e+003, +7.46547041207e+002, +8.54220605470e+001, +4.37039074293e-002, +5.95857487272e+001
+2.72000000000e+003, +7.48684373553e+002, +8.53844108164e+001, +4.36655866858e-002, +6.02467270176e+001
+2.73000000000e+003, +7.51442351463e+002, +8.53987754477e+001, +4.36667865090e-002, +6.02808767159e+001
+2.74000000000e+003, +7.53964455775e+002, +8.53900981484e+001, +4.36529122770e-002, +6.05970177904e+001
+2.75000000000e+003, +7.56947409801e+002, +8.53711488080e+001, +4.36650861314e-002, +6.10862921418e+001
+2.76000000000e+003, +7.59830854225e+002, +8.53757620637e+001, +4.36728948812e-002, +6.12580089526e+001
+2.77000000000e+003, +7.62845298548e+002, +8.53508674268e+001, +4.36863276396e-002, +6.18314017189e+001
+2.78000000000e+003, +7.64949812176e+002, +8.53275236470e+001, +4.36478196903e-002, +6.23126099506e+001
+2.79000000000e+003, +7.68025625040e+002, +8.53305124193e+001, +4.36664379615e-002, +6.25232346905e+001
+2.80000000000e+003, +7.70414733910e+002, +8.53362087778e+001, +4.36461893337e-002, +6.26413857785e+001
+2.81000000000e+003, +7.73386081147e+002, +8.53088387645e+001, +4.36568946906e-002, +6.32511956897e+001
+2.82000000000e+003, +7.75895627150e+002, +8.53058298814e+001, +4.36430539668e-002, +6.34970478180e+001
+2.83000000000e+003, +7.78915923020e+002, +8.52641039958e+001, +4.36555030975e-002, +6.43095491112e+001
+2.84000000000e+003, +7.82143328908e+002, +8.52443983673e+001, +4.36807871746e-002, +6.48440919017e+001
+2.85000000000e+003, +7.84856836885e+002, +8.52372701919e+001, +4.36780798851e-002, +6.51663645010e+001
+2.86000000000e+003, +7.87161940111e+002, +8.51176897392e+001, +4.36455062348e-002, +6.69948042655e+001
+2.87000000000e+003, +7.89408212875e+002, +8.52493542629e+001, +4.36259922593e-002, +6.53783453615e+001
+2.88000000000e+003, +7.92156421085e+002, +8.52509909971e+001, +4.36259667724e-002, +6.55833990800e+001
+2.89000000000e+003, +7.94431371867e+002, +8.52277027930e+001, +4.35983895541e-002, +6.60935317507e+001
+2.90000000000e+003, +7.96991711020e+002, +8.52138174694e+001, +4.35871939922e-002, +6.64990168882e+001
+2.91000000000e+003, +8.00330468813e+002, +8.51876848088e+001, +4.36177075023e-002, +6.71413462631e+001
+2.92000000000e+003, +8.02657572588e+002, +8.51743632217e+001, +4.35938692122e-002, +6.75225343704e+001
+2.93000000000e+003, +8.05301475883e+002, +8.51687129960e+001, +4.35878269378e-002, +6.78240823385e+001
+2.94000000000e+003, +8.07620500493e+002, +8.51712106286e+001, +4.35648223114e-002, +6.79843144751e+001
+2.95000000000e+003, +8.10041671883e+002, +8.51689746963e+001, +4.35471619270e-002, +6.82196242704e+001
+2.96000000000e+003, +8.13106234118e+002, +8.51381774466e+001, +4.35622494643e-002, +6.89132067203e+001
+2.97000000000e+003, +8.15509829024e+002, +8.51709736437e+001, +4.35460274175e-002, +6.86517877431e+001
+2.98000000000e+003, +8.18751260441e+002, +8.51131466098e+001, +4.35686652636e-002, +6.97480344202e+001
+2.99000000000e+003, +8.20784813590e+002, +8.51153437404e+001, +4.35309440317e-002, +6.98899089669e+001
+3.00000000000e+003, +8.23892490452e+002, +8.51289764033e+001, +4.35509938032e-002, +6.99592052043e+001
+3.01000000000e+003, +8.26741129678e+002, +8.50594446209e+001, +4.35518483567e-002, +7.12007150537e+001
+3.02000000000e+003, +8.29640509624e+002, +8.50596545529e+001, +4.35598812546e-002, +7.14473873459e+001
+3.03000000000e+003, +8.32235354383e+002, +8.50270083822e+001, +4.35497586411e-002, +7.21432718162e+001
+3.04000000000e+003, +8.34587014575e+002, +8.50281303258e+001, +4.35292314359e-002, +7.23308471121e+001
+3.05000000000e+003, +8.37394125094e+002, +8.50210146760e+001, +4.35319713326e-002, +7.26777353153e+001
+3.06000000000e+003, +8.40050915935e+002, +8.49986103529e+001, +4.35258858930e-002, +7.32355584972e+001
+3.07000000000e+003, +8.43278547865e+002, +8.49840509210e+001, +4.35498276909e-002, +7.37304104210e+001
+3.08000000000e+003, +8.45650895480e+002, +8.49678914712e+001, +4.35294713339e-002, +7.41754193389e+001
+3.09000000000e+003, +8.47790835026e+002, +8.50032060575e+001, +4.35007476242e-002, +7.38425811218e+001
+3.10000000000e+003, +8.50583992417e+002, +8.49636386290e+001, +4.35006421308e-002, +7.46710129664e+001
+3.11000000000e+003, +8.52931587303e+002, +8.49604181244e+001, +4.34802280908e-002, +7.49248601899e+001
+3.12000000000e+003, +8.55665132399e+002, +8.49704062503e+001, +4.34804385032e-002, +7.50163966091e+001
+3.13000000000e+003, +8.58681567522e+002, +8.49540219003e+001, +4.34932167441e-002, +7.55254490600e+001
+3.14000000000e+003, +8.61035076290e+002, +8.49359531680e+001, +4.34723189217e-002, +7.60029311571e+001
+3.15000000000e+003, +8.63850745640e+002, +8.49250066276e+001, +4.34752821677e-002, +7.64158640319e+001
+3.16000000000e+003, +8.66733346248e+002, +8.49317512974e+001, +4.34827708642e-002, +7.65692280989e+001
+3.17000000000e+003, +8.69355088012e+002, +8.48936876650e+001, +4.34741441398e-002, +7.73761073743e+001
+3.18000000000e+003, +8.72401251278e+002, +8.48853057211e+001, +4.34887155411e-002, +7.77743466170e+001
+3.19000000000e+003, +8.74336830950e+002, +8.48746015087e+001, +4.34478450772e-002, +7.81095981608e+001
+3.20000000000e+003, +8.77120151739e+002, +8.48521511282e+001, +4.34484176778e-002, +7.87005528518e+001
+3.21000000000e+003, +8.79982325242e+002, +8.48385700340e+001, +4.34534721616e-002, +7.91651073468e+001
+3.22000000000e+003, +8.82598179876e+002, +8.48176305877e+001, +4.34458559097e-002, +7.97216783974e+001
+3.23000000000e+003, +8.85723458648e+002, +8.48037079755e+001, +4.34637548346e-002, +8.02183173240e+001
+3.24000000000e+003, +8.88075154470e+002, +8.48171913459e+001, +4.34455810130e-002, +8.02231726634e+001
+3.25000000000e+003, +8.90797949962e+002, +8.47478360973e+001, +4.34398926247e-002, +8.15429560983e+001
+3.26000000000e+003, +8.93316854556e+002, +8.47759932689e+001, +4.34310560560e-002, +8.13363605244e+001
+3.27000000000e+003, +8.95699480047e+002, +8.47657190631e+001, +4.34130105506e-002, +8.17132454333e+001
+3.28000000000e+003, +8.99068144180e+002, +8.47614524598e+001, +4.34431328864e-002, +8.20872341735e+001
+3.29000000000e+003, +9.01336924578e+002, +8.47415343849e+001, +4.34189949777e-002, +8.26064030856e+001
+3.30000000000e+003, +9.03593597677e+002, +8.47158497922e+001, +4.33940060006e-002, +8.32165748493e+001
+3.31000000000e+003, +9.06461889826e+002, +8.47120213175e+001, +4.33999681348e-002, +8.35410423295e+001
+3.32000000000e+003, +9.09495812712e+002, +8.47133629026e+001, +4.34141613368e-002, +8.37994484285e+001
+3.33000000000e+003, +9.12194842179e+002, +8.46810540042e+001, +4.34099658259e-002, +8.45603147170e+001
+3.34000000000e+003, +9.14700767375e+002, +8.46832578656e+001, +4.33990473766e-002, +8.47575813798e+001
+3.35000000000e+003, +9.17216225885e+002, +8.46458368036e+001, +4.33858441507e-002, +8.55871250830e+001
+3.36000000000e+003, +9.19739464489e+002, +8.46606270532e+001, +4.33767656953e-002, +8.55861859061e+001
+3.37000000000e+003, +9.22483744970e+002, +8.46436122786e+001, +4.33758871840e-002, +8.61143062950e+001
+3.38000000000e+003, +9.25630134890e+002, +8.46166056719e+001, +4.33931414670e-002, +8.68424081825e+001
+3.39000000000e+003, +9.28017575473e+002, +8.46120378311e+001, +4.33764041115e-002, +8.71400558472e+001
+3.40000000000e+003, +9.31176516025e+002, +8.45729793460e+001, +4.33932437665e-002, +8.80686349011e+001
+3.41000000000e+003, +9.33886352350e+002, +8.45552366365e+001, +4.33906214649e-002, +8.86128200907e+001
+3.42000000000e+003, +9.37118693520e+002, +8.45683957249e+001, +4.34144407997e-002, +8.87052655173e+001
+3.43000000000e+003, +9.38871753146e+002, +8.45599362543e+001, +4.33682369978e-002, +8.90092025806e+001
+3.44000000000e+003, +9.41737526622e+002, +8.45125571752e+001, +4.33707265856e-002, +9.00560949393e+001
+3.45000000000e+003, +9.44529694221e+002, +8.45177976161e+001, +4.33736128610e-002, +9.02371092716e+001
+3.46000000000e+003, +9.47033284846e+002, +8.45076254571e+001, +4.33621507948e-002, +9.06436572786e+001
+3.47000000000e+003, +9.49297648213e+002, +8.45016034325e+001, +4.33401299995e-002, +9.09597034669e+001
+3.48000000000e+003, +9.52653055803e+002, +8.44869897796e+001, +4.33672739473e-002, +9.15230708299e+001
+3.49000000000e+003, +9.55583450917e+002, +8.44728192782e+001, +4.33749927222e-002, +9.20398398047e+001
+3.50000000000e+003, +9.57627336270e+002, +8.44540782252e+001, +4.33421990919e-002, +9.25484746478e+001
+3.51000000000e+003, +9.61262434180e+002, +8.44486212445e+001, +4.33823713966e-002, +9.29909071499e+001
+3.52000000000e+003, +9.63463690473e+002, +8.44141152013e+001, +4.33556420436e-002, +9.37813549114e+001
+3.53000000000e+003, +9.65656610086e+002, +8.44198446420e+001, +4.33316464132e-002, +9.38987034195e+001
+3.54000000000e+003, +9.68313543184e+002, +8.43678435822e+001, +4.33242678162e-002, +9.50316866373e+001
+3.55000000000e+003, +9.70655577806e+002, +8.43997423709e+001, +4.33090907318e-002, +9.47237296483e+001
+3.56000000000e+003, +9.73586720933e+002, +8.43752998283e+001, +4.33160355487e-002, +9.54231160098e+001
+3.57000000000e+003, +9.76956947323e+002, +8.43692540277e+001, +4.33437768145e-002, +9.58560291794e+001
+3.58000000000e+003, +9.79159481161e+002, +8.43519865250e+001, +4.33188605564e-002, +9.63658008076e+001
+3.59000000000e+003, +9.81506812510e+002, +8.43557199006e+001, +4.33020328502e-002, +9.65331733780e+001
+3.60000000000e+003, +9.84114086965e+002, +8.43255546531e+001, +4.32941985724e-002, +9.73051978615e+001
+3.61000000000e+003, +9.86382691034e+002, +8.43547850441e+001, +4.32759844230e-002, +9.70287419561e+001
+3.62000000000e+003, +9.89994763787e+002, +8.43114526319e+001, +4.33112232421e-002, +9.81291224311e+001
+3.63000000000e+003, +9.92613069139e+002, +8.42912674651e+001, +4.33046186827e-002, +9.87366180857e+001
+3.64000000000e+003, +9.94948269177e+002, +8.42662939222e+001, +4.32853573194e-002, +9.94004121371e+001
+3.65000000000e+003, +9.98084619368e+002, +8.42739385366e+001, +4.33034205361e-002, +9.95812467587e+001
+3.66000000000e+003, +1.00025811727e+003, +8.42368778090e+001, +4.32763319232e-002, +1.00441851169e+002
+3.67000000000e+003, +1.00270861242e+003, +8.42488417942e+001, +4.32650557781e-002, +1.00479599494e+002
+3.68000000000e+003, +1.00521653095e+003, +8.42390721631e+001, +4.32546623063e-002, +1.00901450925e+002
+3.69000000000e+003, +1.00771800929e+003, +8.42393936322e+001, +4.32448128706e-002, +1.01146918442e+002
+3.70000000000e+003, +1.01053804120e+003, +8.41737632678e+001, +4.32435996251e-002, +1.02581595881e+002
+3.71000000000e+003, +1.01347131653e+003, +8.41768267707e+001, +4.32524602582e-002, +1.02825449389e+002
+3.72000000000e+003, +1.01613546141e+003, +8.41903857693e+001, +4.32506263070e-002, +1.02856520354e+002
+3.73000000000e+003, +1.01868329326e+003, +8.41735091042e+001, +4.32415298062e-002, +1.03412931092e+002
+3.74000000000e+003, +1.02190788458e+003, +8.41616689464e+001, +4.32615104599e-002, +1.03950363398e+002
+3.75000000000e+003, +1.02473912430e+003, +8.41079126854e+001, +4.32615149287e-002, +1.05194763835e+002
+3.76000000000e+003, +1.02714979123e+003, +8.40728319680e+001, +4.32452175974e-002, +1.06067786116e+002
+3.77000000000e+003, +1.02971364737e+003, +8.41477284155e+001, +4.32439973061e-002, +1.04993615116e+002
+3.78000000000e+003, +1.03287111245e+003, +8.40857324556e+001, +4.32570224016e-002, +1.06427277135e+002
+3.79000000000e+003, +1.03528083238e+003, +8.41043471944e+001, +4.32449945666e-002, +1.06341009120e+002
+3.80000000000e+003, +1.03751224575e+003, +8.41020201965e+001, +4.32239743176e-002, +1.06612127675e+002
+3.81000000000e+003, +1.04100604119e+003, +8.40405475302e+001, +4.32508799859e-002, +1.08082062926e+002
+3.82000000000e+003, +1.04274274757e+003, +8.40506209682e+001, +4.32104165376e-002, +1.08080035464e+002
+3.83000000000e+003, +1.04644553601e+003, +8.39867464203e+001, +4.32455839470e-002, +1.09624077121e+002
+3.84000000000e+003, +1.04877333599e+003, +8.39987267486e+001, +4.32298649797e-002, +1.09649843718e+002
+3.85000000000e+003, +1.05153291555e+003, +8.40058447861e+001, +4.32315968040e-002, +1.09808439116e+002
+3.86000000000e+003, +1.05361848040e+003, +8.40162757720e+001, +4.32059445837e-002, +1.09835458780e+002
+3.87000000000e+003, +1.05620717701e+003, +8.40026968275e+001, +4.31991078506e-002, +1.10354271215e+002
+3.88000000000e+003, +1.05820844882e+003, +8.39932705697e+001, +4.31686647276e-002, +1.10736508689e+002
+3.89000000000e+003, +1.06099964224e+003, +8.39548745405e+001, +4.31682089540e-002, +1.11735680399e+002
+3.90000000000e+003, +1.06397318560e+003, +8.39589761987e+001, +4.31785209002e-002, +1.11973085460e+002
+3.91000000000e+003, +1.06735050924e+003, +8.39426991205e+001, +4.32034983803e-002, +1.12630050466e+002
+3.92000000000e+003, +1.06926974282e+003, +8.39371592419e+001, +4.31703295043e-002, +1.12935382794e+002
+3.93000000000e+003, +1.07210153593e+003, +8.39533088138e+001, +4.31758110914e-002, +1.12933974196e+002
+3.94000000000e+003, +1.07411814126e+003, +8.39221916155e+001, +4.31447460839e-002, +1.13726489832e+002
+3.95000000000e+003, +1.07659540782e+003, +8.39093044327e+001, +4.31337386741e-002, +1.14229568073e+002
+3.96000000000e+003, +1.07967116487e+003, +8.38598980550e+001, +4.31437477961e-002, +1.15481620554e+002
+3.97000000000e+003, +1.08175213919e+003, +8.38999536048e+001, +4.31212520639e-002, +1.14952257475e+002
+3.98000000000e+003, +1.08466290289e+003, +8.38452299649e+001, +4.31242238324e-002, +1.16291620767e+002
+3.99000000000e+003, +1.08767240036e+003, +8.38865436547e+001, +4.31388381777e-002, +1.15834496045e+002
+4.00000000000e+003, +1.09067659444e+003, +8.38283935657e+001, +4.31451316060e-002, +1.17255019418e+002
+4.01000000000e+003, +1.09267461139e+003, +8.38216003035e+001, +4.31158253930e-002, +1.17598620657e+002
+4.02000000000e+003, +1.09586927329e+003, +8.38061933694e+001, +4.31330594400e-002, +1.18235409978e+002
+4.03000000000e+003, +1.09900420159e+003, +8.37913605065e+001, +4.31478993663e-002, +1.18856491274e+002
+4.04000000000e+003, +1.10118585378e+003, +8.38025422976e+001, +4.31274540514e-002, +1.18878787167e+002
+4.05000000000e+003, +1.10346364949e+003, +8.37477379545e+001, +4.31054576332e-002, +1.20173944905e+002
+4.06000000000e+003, +1.10593722872e+003, +8.37722341758e+001, +4.30976905791e-002, +1.19973302128e+002
+4.07000000000e+003, +1.10880499096e+003, +8.37547670532e+001, +4.31018438359e-002, +1.20620428658e+002
+4.08000000000e+003, +1.11125786443e+003, +8.37128844566e+001, +4.30878587001e-002, +1.21694726812e+002
+4.09000000000e+003, +1.11417610713e+003, +8.37234925060e+001, +4.30962628840e-002, +1.21809259893e+002
+4.10000000000e+003, +1.11682881931e+003, +8.37074392827e+001, +4.30921768666e-002, +1.22410306749e+002
+4.11000000000e+003, +1.11943372850e+003, +8.37199643236e+001, +4.30886316580e-002, +1.22452578097e+002
+4.12000000000e+003, +1.12196243411e+003, +8.36714502503e+001, +4.30771151100e-002, +1.23673442730e+002
+4.13000000000e+003, +1.12535760211e+003, +8.36843954897e+001, +4.31039310538e-002, +1.23794976938e+002
+4.14000000000e+003, +1.12726167468e+003, +8.36733058350e+001, +4.30716462349e-002, +1.24221290606e+002
+4.15000000000e+003, +1.13027327959e+003, +8.36497342313e+001, +4.30806837640e-002, +1.25015315879e+002
+4.16000000000e+003, +1.13251954393e+003, +8.36384201904e+001, +4.30615884345e-002, +1.25486027741e+002
+4.17000000000e+003, +1.13581800273e+003, +8.36179166066e+001, +4.30817175305e-002, +1.26255452659e+002
+4.18000000000e+003, +1.13783268998e+003, +8.35966258417e+001, +4.30530932659e-002, +1.26899584330e+002
+4.19000000000e+003, +1.14084260555e+003, +8.35745691186e+001, +4.30620943454e-002, +1.27671704771e+002
+4.20000000000e+003, +1.14347829658e+003, +8.35697711745e+001, +4.30584089019e-002, +1.28061817809e+002
+4.21000000000e+003, +1.14603715565e+003, +8.35639406069e+001, +4.30517650198e-002, +1.28464282055e+002
+4.22000000000e+003, +1.14814288575e+003, +8.35306807643e+001, +4.30258376516e-002, +1.29362590042e+002
+4.23000000000e+003, +1.15170968259e+003, +8.35508511576e+001, +4.30591850479e-002, +1.29361591283e+002
+4.24000000000e+003, +1.15401217053e+003, +8.35063387406e+001, +4.30397179508e-002, +1.30511035765e+002
+4.25000000000e+003, +1.15628403193e+003, +8.35335543200e+001, +4.30253006147e-002, +1.30222240403e+002
+4.26000000000e+003, +1.15880935209e+003, +8.35196098339e+001, +4.30168608528e-002, +1.30786874942e+002
+4.27000000000e+003, +1.16280181236e+003, +8.34643897295e+001, +4.30592438465e-002, +1.32350931516e+002
+4.28000000000e+003, +1.16482855288e+003, +8.34766035836e+001, +4.30345641827e-002, +1.32334918445e+002
+4.29000000000e+003, +1.16658097094e+003, +8.34605502114e+001, +4.29974633204e-002, +1.32858744901e+002
+4.30000000000e+003, +1.16951373746e+003, +8.34741229656e+001, +4.30064794120e-002, +1.32917503311e+002
+4.31000000000e+003, +1.17249793595e+003, +8.34507003557e+001, +4.30141643830e-002, +1.33732865525e+002
+4.32000000000e+003, +1.17550308460e+003, +8.34290126579e+001, +4.30227131935e-002, +1.34517667136e+002
+4.33000000000e+003, +1.17768021223e+003, +8.33970399001e+001, +4.30000802164e-002, +1.35419647453e+002
+4.34000000000e+003, +1.18068879409e+003, +8.33948422179e+001, +4.30104085030e-002, +1.35810586615e+002
+4.35000000000e+003, +1.18252196829e+003, +8.34154283554e+001, +4.29799451056e-002, +1.35599386466e+002
+4.36000000000e+003, +1.18525864457e+003, +8.33507855111e+001, +4.29749815128e-002, +1.37241537432e+002
+4.37000000000e+003, +1.18784538475e+003, +8.33686774728e+001, +4.29717778774e-002, +1.37172612546e+002
+4.38000000000e+003, +1.18978775179e+003, +8.33660271115e+001, +4.29435449111e-002, +1.37451585753e+002
+4.39000000000e+003, +1.19295642890e+003, +8.33506380282e+001, +4.29584880495e-002, +1.38135916819e+002
+4.40000000000e+003, +1.19604837463e+003, +8.33067329119e+001, +4.29680919947e-002, +1.39404254957e+002
+4.41000000000e+003, +1.19826610211e+003, +8.33201116810e+001, +4.29513257500e-002, +1.39384843821e+002
+4.42000000000e+003, +1.20157229350e+003, +8.33112116354e+001, +4.29716093837e-002, +1.39954804610e+002
+4.43000000000e+003, +1.20332222605e+003, +8.32800163499e+001, +4.29343013006e-002, +1.40809311604e+002
+4.44000000000e+003, +1.20693277339e+003, +8.32745883343e+001, +4.29656560997e-002, +1.41345362200e+002
+4.45000000000e+003, +1.20931866094e+003, +8.32723775381e+001, +4.29536530423e-002, +1.41671117562e+002
+4.46000000000e+003, +1.21217630767e+003, +8.32747153746e+001, +4.29588239875e-002, +1.41956769634e+002
+4.47000000000e+003, +1.21474696974e+003, +8.32344386608e+001, +4.29500470092e-002, +1.43105826413e+002
+4.48000000000e+003, +1.21646243142e+003, +8.32609525084e+001, +4.29170462308e-002, +1.42748901800e+002
+4.49000000000e+003, +1.21911810543e+003, +8.32084922692e+001, +4.29102856521e-002, +1.44168995713e+002
+4.50000000000e+003, +1.22209622816e+003, +8.31632576342e+001, +4.29154711300e-002, +1.45479200404e+002
+4.51000000000e+003, +1.22508595106e+003, +8.31656533234e+001, +4.29252851748e-002, +1.45784239133e+002
+4.52000000000e+003, +1.22766039852e+003, +8.31914339589e+001, +4.29226334215e-002, +1.45542112298e+002
+4.53000000000e+003, +1.23023506501e+003, +8.31513268304e+001, +4.29141032852e-002, +1.46702402643e+002
+4.54000000000e+003, +1.23269704254e+003, +8.31346462362e+001, +4.29037684020e-002, +1.47352296907e+002
+4.55000000000e+003, +1.23557872597e+003, +8.31296118215e+001, +4.29090962625e-002, +1.47804550994e+002
+4.56000000000e+003, +1.23766288385e+003, +8.31428482558e+001, +4.28884097725e-002, +1.47769990859e+002
+4.57000000000e+003, +1.23984570237e+003, +8.31166053474e+001, +4.28676714132e-002, +1.48594409994e+002
+4.58000000000e+003, +1.24378875647e+003, +8.31321649644e+001, +4.29115124794e-002, +1.48731639241e+002
+4.59000000000e+003, +1.24562003643e+003, +8.30648409535e+001, +4.28749677134e-002, +1.50403652998e+002
+4.60000000000e+003, +1.24810581492e+003, +8.30703996232e+001, +4.28676428655e-002, +1.50583598483e+002
+4.61000000000e+003, +1.25020495880e+003, +8.30520645532e+001, +4.28449270032e-002, +1.51234004117e+002
+4.62000000000e+003, +1.25314070014e+003, +8.30596668023e+001, +4.28532726154e-002, +1.51424080642e+002
+4.63000000000e+003, +1.25639420181e+003, +8.30283049923e+001, +4.28688727094e-002, +1.52499866240e+002
+4.64000000000e+003, +1.25839064983e+003, +8.30123393132e+001, +4.28429944373e-002, +1.53090249670e+002
+4.65000000000e+003, +1.26171305242e+003, +8.29749632149e+001, +4.28602935150e-002, +1.54311353211e+002
+4.66000000000e+003, +1.26336397751e+003, +8.29843808443e+001, +4.28251469058e-002, +1.54307165801e+002
+4.67000000000e+003, +1.26586871019e+003, +8.29769990713e+001, +4.28174879043e-002, +1.54774961047e+002
+4.68000000000e+003, +1.26869104718e+003, +8.29845979618e+001, +4.28219572039e-002, +1.54953042024e+002
+4.69000000000e+003, +1.27172560439e+003, +8.29492923939e+001, +4.28296029467e-002, +1.56101410113e+002
+4.70000000000e+003, +1.27476428656e+003, +8.29189257709e+001, +4.28377818624e-002, +1.57144892232e+002
+4.71000000000e+003, +1.27707592152e+003, +8.29458693761e+001, +4.28268443775e-002, +1.56833868327e+002
+4.72000000000e+003, +1.27963176589e+003, +8.29500715806e+001, +4.28220269144e-002, +1.57054602752e+002
+4.73000000000e+003, +1.28243196219e+003, +8.29294799677e+001, +4.28230965344e-002, +1.57855682989e+002
+4.74000000000e+003, +1.28469727940e+003, +8.28882364478e+001, +4.28044033758e-002, +1.59052219676e+002
+4.75000000000e+003, +1.28717154257e+003, +8.28603225639e+001, +4.27939480084e-002, +1.59980798926e+002
+4.76000000000e+003, +1.28924343925e+003, +8.28396676818e+001, +4.27708491432e-002, +1.60699464686e+002
+4.77000000000e+003, +1.29243852263e+003, +8.28450206257e+001, +4.27874599533e-002, +1.60977913088e+002
+4.78000000000e+003, +1.29569178793e+003, +8.28638796289e+001, +4.28071900459e-002, +1.60959952257e+002
+4.79000000000e+003, +1.29736923095e+003, +8.28305260744e+001, +4.27700014577e-002, +1.61917695183e+002
+4.80000000000e+003, +1.30097901682e+003, +8.28224624535e+001, +4.27988940403e-002, +1.62549875562e+002
+4.81000000000e+003, +1.30308946741e+003, +8.27947507780e+001, +4.27765885629e-002, +1.63438858623e+002
+4.82000000000e+003, +1.30548065917e+003, +8.27825694392e+001, +4.27650229461e-002, +1.64014127321e+002
+4.83000000000e+003, +1.30844682352e+003, +8.27732738118e+001, +4.27725677900e-002, +1.64597378856e+002
+4.84000000000e+003, +1.31100179141e+003, +8.27604943465e+001, +4.27663323169e-002, +1.65208867377e+002
+4.85000000000e+003, +1.31386643914e+003, +8.27601847303e+001, +4.27713802606e-002, +1.65576905762e+002
+4.86000000000e+003, +1.31717176320e+003, +8.27093244508e+001, +4.27859106187e-002, +1.67153290188e+002
+4.87000000000e+003, +1.31936186939e+003, +8.26977279538e+001, +4.27679416981e-002, +1.67696094212e+002
+4.88000000000e+003, +1.32210968320e+003, +8.27070773974e+001, +4.27700857995e-002, +1.67831359751e+002
+4.89000000000e+003, +1.32424995985e+003, +8.26969021556e+001, +4.27507451854e-002, +1.68336321240e+002
+4.90000000000e+003, +1.32635351688e+003, +8.26994179637e+001, +4.27315097029e-002, +1.68545954963e+002
+4.91000000000e+003, +1.32911919762e+003, +8.26667867957e+001, +4.27302765074e-002, +1.69648200687e+002
+4.92000000000e+003, +1.33193575921e+003, +8.26541655681e+001, +4.27325803632e-002, +1.70298702865e+002
+4.93000000000e+003, +1.33370500604e+003, +8.26322500589e+001, +4.27004406310e-002, +1.71030855064e+002
+4.94000000000e+003, +1.33765205099e+003, +8.26273534947e+001, +4.27396444165e-002, +1.71650386644e+002
